group,id,course,trimester,grade
15,725,Dragon Lore and Taming,2,9
15,725,Dragon Lore and Taming,2,9
15,725,Dragon Lore and Taming,2,11.5
15,725,Dragon Lore and Taming,2,5
15,725,Dragon Lore and Taming,2,6
15,725,Dragon Lore and Taming,2,8
15,725,Dragon Lore and Taming,2,6
15,725,Dragon Lore and Taming,2,5
15,725,Dragon Lore and Taming,2,14
15,725,Elemental Mastery and Control,2,3.5
15,725,Elemental Mastery and Control,2,8.5
15,725,Elemental Mastery and Control,2,10
15,725,Elemental Mastery and Control,2,15
15,725,History of the Arcane,2,11.25
15,725,History of the Arcane,2,6.25
15,725,History of the Arcane,2,8.5
15,725,Illusion and Enchantment,3,10.5
15,725,Illusion and Enchantment,3,14
15,725,Illusion and Enchantment,3,13.5
15,725,Illusion and Enchantment,3,16.5
15,725,Illusion and Enchantment,3,13
15,725,Illusion and Enchantment,3,8.5
15,725,Illusion and Enchantment,3,12.5
15,725,Necromancy and Spirit Summoning,1,15
15,725,Necromancy and Spirit Summoning,1,13
15,725,Necromancy and Spirit Summoning,1,9
15,725,Potion Brewing and Herbology,1,7
15,725,Potion Brewing and Herbology,1,8.5
15,725,Potion Brewing and Herbology,1,6
15,725,Potion Brewing and Herbology,1,7.5
15,725,Potion Brewing and Herbology,1,6.5
15,725,Potion Brewing and Herbology,1,11
15,725,Potion Brewing and Herbology,1,7.5
15,725,Potion Brewing and Herbology,1,7
15,725,Runecrafting and Glyphwork,2,11
15,725,Runecrafting and Glyphwork,2,7
15,725,Runecrafting and Glyphwork,2,3.5
15,725,Runecrafting and Glyphwork,2,7.5
15,725,Swordsmanship and Martial Arts,1,12
15,725,Swordsmanship and Martial Arts,1,11
15,725,Swordsmanship and Martial Arts,1,7
15,738,Ancient Magic and Mysticism,1,4.5
15,738,Ancient Magic and Mysticism,1,12
15,738,Ancient Magic and Mysticism,1,12.5
15,738,Ancient Magic and Mysticism,1,7.75
15,738,Celestial Navigation and Astronomy,3,13
15,738,Celestial Navigation and Astronomy,3,12
15,738,Celestial Navigation and Astronomy,3,18
15,738,Celestial Navigation and Astronomy,3,14.5
15,738,Celestial Navigation and Astronomy,3,14.5
15,738,Celestial Navigation and Astronomy,3,7
15,738,Celestial Navigation and Astronomy,3,13.5
15,738,Celestial Navigation and Astronomy,3,11
15,738,Celestial Navigation and Astronomy,3,13
15,738,Celestial Navigation and Astronomy,3,8
15,738,Dragon Lore and Taming,2,9.5
15,738,Dragon Lore and Taming,2,8.5
15,738,Dragon Lore and Taming,2,12
15,738,Dragon Lore and Taming,2,14.5
15,738,Dragon Lore and Taming,2,12.5
15,738,Dragon Lore and Taming,2,12.5
15,738,Dragon Lore and Taming,2,13
15,738,Dragon Lore and Taming,2,12
15,738,Dragon Lore and Taming,2,9.5
15,738,Elemental Mastery and Control,2,9.5
15,738,Elemental Mastery and Control,2,9
15,738,Elemental Mastery and Control,2,9
15,738,Elemental Mastery and Control,2,13.5
15,738,History of the Arcane,2,6
15,738,History of the Arcane,2,10.25
15,738,History of the Arcane,2,10
15,738,Illusion and Enchantment,3,8.5
15,738,Illusion and Enchantment,3,12.5
15,738,Illusion and Enchantment,3,16
15,738,Illusion and Enchantment,3,11.5
15,738,Illusion and Enchantment,3,12.5
15,738,Illusion and Enchantment,3,13.5
15,738,Illusion and Enchantment,3,13.5
15,738,Necromancy and Spirit Summoning,1,14
15,738,Necromancy and Spirit Summoning,1,10
15,738,Necromancy and Spirit Summoning,1,11
15,738,Potion Brewing and Herbology,1,9
15,738,Potion Brewing and Herbology,1,11
15,738,Potion Brewing and Herbology,1,9.5
15,738,Potion Brewing and Herbology,1,8.5
15,738,Potion Brewing and Herbology,1,12
15,738,Potion Brewing and Herbology,1,8.5
15,738,Potion Brewing and Herbology,1,10.5
15,738,Potion Brewing and Herbology,1,8
15,738,Potion Brewing and Herbology,1,9.5
15,738,Runecrafting and Glyphwork,2,6
15,738,Runecrafting and Glyphwork,2,8
15,738,Runecrafting and Glyphwork,2,10
15,738,Runecrafting and Glyphwork,2,9
15,738,Runecrafting and Glyphwork,2,9.5
15,738,Swordsmanship and Martial Arts,1,10
15,738,Swordsmanship and Martial Arts,1,12
15,738,Swordsmanship and Martial Arts,1,12
15,738,Swordsmanship and Martial Arts,1,15
15,750,Ancient Magic and Mysticism,1,8.25
15,750,Ancient Magic and Mysticism,1,5.5
15,750,Ancient Magic and Mysticism,1,11.25
15,750,Ancient Magic and Mysticism,1,11.5
15,750,Celestial Navigation and Astronomy,3,9.5
15,750,Celestial Navigation and Astronomy,3,14.5
15,750,Celestial Navigation and Astronomy,3,10
15,750,Celestial Navigation and Astronomy,3,7
15,750,Celestial Navigation and Astronomy,3,15
15,750,Celestial Navigation and Astronomy,3,13.5
15,750,Celestial Navigation and Astronomy,3,16
15,750,Celestial Navigation and Astronomy,3,14.5
15,750,Celestial Navigation and Astronomy,3,9.5
15,750,Dragon Lore and Taming,2,10
15,750,Dragon Lore and Taming,2,14.5
15,750,Dragon Lore and Taming,2,7.5
15,750,Dragon Lore and Taming,2,9.5
15,750,Dragon Lore and Taming,2,12
15,750,Dragon Lore and Taming,2,10
15,750,Dragon Lore and Taming,2,10.5
15,750,Dragon Lore and Taming,2,4.5
15,750,Elemental Mastery and Control,2,1
15,750,Elemental Mastery and Control,2,20
15,750,Elemental Mastery and Control,2,9
15,750,Elemental Mastery and Control,2,12
15,750,History of the Arcane,2,10.25
15,750,History of the Arcane,2,11
15,750,History of the Arcane,2,9.75
15,750,Illusion and Enchantment,3,12
15,750,Illusion and Enchantment,3,12
15,750,Illusion and Enchantment,3,8.5
15,750,Illusion and Enchantment,3,13
15,750,Illusion and Enchantment,3,14
15,750,Illusion and Enchantment,3,14.5
15,750,Illusion and Enchantment,3,13
15,750,Necromancy and Spirit Summoning,1,10
15,750,Necromancy and Spirit Summoning,1,15
15,750,Necromancy and Spirit Summoning,1,13
15,750,Potion Brewing and Herbology,1,10
15,750,Potion Brewing and Herbology,1,10.5
15,750,Potion Brewing and Herbology,1,10
15,750,Potion Brewing and Herbology,1,8.5
15,750,Potion Brewing and Herbology,1,9.5
15,750,Potion Brewing and Herbology,1,8
15,750,Potion Brewing and Herbology,1,8
15,750,Potion Brewing and Herbology,1,7.5
15,750,Potion Brewing and Herbology,1,6.5
15,750,Runecrafting and Glyphwork,2,5
15,750,Runecrafting and Glyphwork,2,4
15,750,Runecrafting and Glyphwork,2,10
15,750,Runecrafting and Glyphwork,2,10.5
15,750,Runecrafting and Glyphwork,2,8
15,750,Swordsmanship and Martial Arts,1,12
15,750,Swordsmanship and Martial Arts,1,13
15,750,Swordsmanship and Martial Arts,1,15
15,750,Swordsmanship and Martial Arts,1,13
15,756,Ancient Magic and Mysticism,1,11.5
15,756,Ancient Magic and Mysticism,1,10
15,756,Ancient Magic and Mysticism,1,14.75
15,756,Ancient Magic and Mysticism,1,12.75
15,756,Celestial Navigation and Astronomy,3,9.5
15,756,Celestial Navigation and Astronomy,3,10.5
15,756,Celestial Navigation and Astronomy,3,18.5
15,756,Celestial Navigation and Astronomy,3,10
15,756,Celestial Navigation and Astronomy,3,14
15,756,Celestial Navigation and Astronomy,3,8
15,756,Celestial Navigation and Astronomy,3,11
15,756,Celestial Navigation and Astronomy,3,15
15,756,Celestial Navigation and Astronomy,3,15.5
15,756,Celestial Navigation and Astronomy,3,11.5
15,756,Dragon Lore and Taming,2,4
15,756,Dragon Lore and Taming,2,13.5
15,756,Dragon Lore and Taming,2,7
15,756,Dragon Lore and Taming,2,16
15,756,Dragon Lore and Taming,2,10
15,756,Dragon Lore and Taming,2,9
15,756,Dragon Lore and Taming,2,6
15,756,Dragon Lore and Taming,2,7
15,756,Dragon Lore and Taming,2,19.5
15,756,Elemental Mastery and Control,2,9.5
15,756,Elemental Mastery and Control,2,10.5
15,756,Elemental Mastery and Control,2,15.5
15,756,Elemental Mastery and Control,2,10.5
15,756,History of the Arcane,2,11
15,756,History of the Arcane,2,11.75
15,756,History of the Arcane,2,10
15,756,Illusion and Enchantment,3,11.5
15,756,Illusion and Enchantment,3,12.5
15,756,Illusion and Enchantment,3,13
15,756,Illusion and Enchantment,3,13
15,756,Illusion and Enchantment,3,12.5
15,756,Illusion and Enchantment,3,12.5
15,756,Necromancy and Spirit Summoning,1,12
15,756,Necromancy and Spirit Summoning,1,11
15,756,Necromancy and Spirit Summoning,1,13
15,756,Potion Brewing and Herbology,1,8
15,756,Potion Brewing and Herbology,1,10.5
15,756,Potion Brewing and Herbology,1,10
15,756,Potion Brewing and Herbology,1,7.5
15,756,Potion Brewing and Herbology,1,7.5
15,756,Potion Brewing and Herbology,1,8.5
15,756,Potion Brewing and Herbology,1,9.5
15,756,Potion Brewing and Herbology,1,7.5
15,756,Runecrafting and Glyphwork,2,7
15,756,Runecrafting and Glyphwork,2,8
15,756,Runecrafting and Glyphwork,2,13
15,756,Runecrafting and Glyphwork,2,9
15,756,Runecrafting and Glyphwork,2,8
15,756,Swordsmanship and Martial Arts,1,12
15,756,Swordsmanship and Martial Arts,1,11
15,756,Swordsmanship and Martial Arts,1,11
15,756,Swordsmanship and Martial Arts,1,9
15,758,Ancient Magic and Mysticism,1,13.75
15,758,Ancient Magic and Mysticism,1,2.25
15,758,Ancient Magic and Mysticism,1,8.5
15,758,Ancient Magic and Mysticism,1,10.75
15,758,Celestial Navigation and Astronomy,3,11
15,758,Celestial Navigation and Astronomy,3,15.5
15,758,Celestial Navigation and Astronomy,3,12
15,758,Celestial Navigation and Astronomy,3,11.5
15,758,Celestial Navigation and Astronomy,3,13
15,758,Celestial Navigation and Astronomy,3,11
15,758,Celestial Navigation and Astronomy,3,12.5
15,758,Celestial Navigation and Astronomy,3,14
15,758,Celestial Navigation and Astronomy,3,10.5
15,758,Celestial Navigation and Astronomy,3,6.5
15,758,Dragon Lore and Taming,2,14.5
15,758,Dragon Lore and Taming,2,8.5
15,758,Dragon Lore and Taming,2,4
15,758,Dragon Lore and Taming,2,6.5
15,758,Dragon Lore and Taming,2,13.5
15,758,Dragon Lore and Taming,2,8.5
15,758,Dragon Lore and Taming,2,8
15,758,Dragon Lore and Taming,2,8
15,758,Dragon Lore and Taming,2,8.5
15,758,Elemental Mastery and Control,2,9
15,758,Elemental Mastery and Control,2,11.5
15,758,Elemental Mastery and Control,2,10
15,758,Elemental Mastery and Control,2,4
15,758,History of the Arcane,2,10
15,758,History of the Arcane,2,10.75
15,758,History of the Arcane,2,11.25
15,758,Illusion and Enchantment,3,13
15,758,Illusion and Enchantment,3,16
15,758,Illusion and Enchantment,3,12.5
15,758,Illusion and Enchantment,3,13
15,758,Illusion and Enchantment,3,14.5
15,758,Illusion and Enchantment,3,11.5
15,758,Illusion and Enchantment,3,12.5
15,758,Necromancy and Spirit Summoning,1,12
15,758,Necromancy and Spirit Summoning,1,9
15,758,Necromancy and Spirit Summoning,1,12
15,758,Potion Brewing and Herbology,1,10.5
15,758,Potion Brewing and Herbology,1,10
15,758,Potion Brewing and Herbology,1,8.5
15,758,Potion Brewing and Herbology,1,12.5
15,758,Potion Brewing and Herbology,1,9.5
15,758,Potion Brewing and Herbology,1,9.5
15,758,Potion Brewing and Herbology,1,8.5
15,758,Potion Brewing and Herbology,1,9
15,758,Potion Brewing and Herbology,1,10.5
15,758,Runecrafting and Glyphwork,2,9
15,758,Runecrafting and Glyphwork,2,8.5
15,758,Runecrafting and Glyphwork,2,11
15,758,Runecrafting and Glyphwork,2,11
15,758,Runecrafting and Glyphwork,2,11.5
15,758,Swordsmanship and Martial Arts,1,12
15,758,Swordsmanship and Martial Arts,1,12
15,758,Swordsmanship and Martial Arts,1,14
15,758,Swordsmanship and Martial Arts,1,15
15,760,Ancient Magic and Mysticism,1,10
15,760,Ancient Magic and Mysticism,1,11.75
15,760,Ancient Magic and Mysticism,1,8
15,760,Ancient Magic and Mysticism,1,7.25
15,760,Celestial Navigation and Astronomy,3,14
15,760,Celestial Navigation and Astronomy,3,7.5
15,760,Celestial Navigation and Astronomy,3,8.5
15,760,Celestial Navigation and Astronomy,3,19
15,760,Celestial Navigation and Astronomy,3,11
15,760,Celestial Navigation and Astronomy,3,18
15,760,Celestial Navigation and Astronomy,3,13
15,760,Celestial Navigation and Astronomy,3,10
15,760,Celestial Navigation and Astronomy,3,10.5
15,760,Dragon Lore and Taming,2,12.5
15,760,Dragon Lore and Taming,2,6.5
15,760,Dragon Lore and Taming,2,6
15,760,Dragon Lore and Taming,2,2
15,760,Dragon Lore and Taming,2,10
15,760,Dragon Lore and Taming,2,10
15,760,Dragon Lore and Taming,2,2.5
15,760,Dragon Lore and Taming,2,9
15,760,Dragon Lore and Taming,2,8.5
15,760,Elemental Mastery and Control,2,6.5
15,760,Elemental Mastery and Control,2,4
15,760,Elemental Mastery and Control,2,14.5
15,760,Elemental Mastery and Control,2,13.5
15,760,History of the Arcane,2,13.25
15,760,History of the Arcane,2,8
15,760,History of the Arcane,2,8.25
15,760,Illusion and Enchantment,3,12.5
15,760,Illusion and Enchantment,3,10.5
15,760,Illusion and Enchantment,3,10
15,760,Illusion and Enchantment,3,11
15,760,Illusion and Enchantment,3,12.5
15,760,Illusion and Enchantment,3,11.5
15,760,Illusion and Enchantment,3,14.5
15,760,Necromancy and Spirit Summoning,1,10
15,760,Necromancy and Spirit Summoning,1,13
15,760,Necromancy and Spirit Summoning,1,15
15,760,Potion Brewing and Herbology,1,10
15,760,Potion Brewing and Herbology,1,9.5
15,760,Potion Brewing and Herbology,1,9.5
15,760,Potion Brewing and Herbology,1,9.5
15,760,Potion Brewing and Herbology,1,9.5
15,760,Potion Brewing and Herbology,1,9
15,760,Potion Brewing and Herbology,1,8.5
15,760,Potion Brewing and Herbology,1,11
15,760,Potion Brewing and Herbology,1,7.5
15,760,Runecrafting and Glyphwork,2,10.5
15,760,Runecrafting and Glyphwork,2,12
15,760,Runecrafting and Glyphwork,2,6
15,760,Runecrafting and Glyphwork,2,10.5
15,760,Runecrafting and Glyphwork,2,8
15,760,Swordsmanship and Martial Arts,1,12
15,760,Swordsmanship and Martial Arts,1,12
15,760,Swordsmanship and Martial Arts,1,12
15,760,Swordsmanship and Martial Arts,1,11
15,794,Ancient Magic and Mysticism,1,12
15,794,Ancient Magic and Mysticism,1,15.25
15,794,Ancient Magic and Mysticism,1,12
15,794,Ancient Magic and Mysticism,1,10
15,794,Celestial Navigation and Astronomy,3,8.5
15,794,Celestial Navigation and Astronomy,3,18
15,794,Celestial Navigation and Astronomy,3,8
15,794,Celestial Navigation and Astronomy,3,16.5
15,794,Celestial Navigation and Astronomy,3,9
15,794,Celestial Navigation and Astronomy,3,10.5
15,794,Celestial Navigation and Astronomy,3,9.5
15,794,Celestial Navigation and Astronomy,3,11.5
15,794,Celestial Navigation and Astronomy,3,15.5
15,794,Dragon Lore and Taming,2,6
15,794,Dragon Lore and Taming,2,9.5
15,794,Dragon Lore and Taming,2,12
15,794,Dragon Lore and Taming,2,6.5
15,794,Dragon Lore and Taming,2,11.5
15,794,Dragon Lore and Taming,2,15.5
15,794,Dragon Lore and Taming,2,11.5
15,794,Dragon Lore and Taming,2,12
15,794,Dragon Lore and Taming,2,8
15,794,Elemental Mastery and Control,2,13.5
15,794,Elemental Mastery and Control,2,8.5
15,794,Elemental Mastery and Control,2,14.5
15,794,Elemental Mastery and Control,2,16.5
15,794,History of the Arcane,2,8.5
15,794,History of the Arcane,2,10
15,794,History of the Arcane,2,6.5
15,794,Illusion and Enchantment,3,12
15,794,Illusion and Enchantment,3,15.5
15,794,Illusion and Enchantment,3,14
15,794,Illusion and Enchantment,3,13.5
15,794,Illusion and Enchantment,3,11
15,794,Illusion and Enchantment,3,11
15,794,Illusion and Enchantment,3,14.5
15,794,Necromancy and Spirit Summoning,1,13
15,794,Necromancy and Spirit Summoning,1,12
15,794,Necromancy and Spirit Summoning,1,15
15,794,Potion Brewing and Herbology,1,7.5
15,794,Potion Brewing and Herbology,1,8.5
15,794,Potion Brewing and Herbology,1,9
15,794,Potion Brewing and Herbology,1,8.5
15,794,Potion Brewing and Herbology,1,9
15,794,Potion Brewing and Herbology,1,8.5
15,794,Potion Brewing and Herbology,1,6.5
15,794,Potion Brewing and Herbology,1,11.5
15,794,Potion Brewing and Herbology,1,9.5
15,794,Runecrafting and Glyphwork,2,8
15,794,Runecrafting and Glyphwork,2,8
15,794,Runecrafting and Glyphwork,2,7.5
15,794,Runecrafting and Glyphwork,2,7.5
15,794,Runecrafting and Glyphwork,2,10.5
15,794,Swordsmanship and Martial Arts,1,12
15,794,Swordsmanship and Martial Arts,1,13
15,794,Swordsmanship and Martial Arts,1,11
15,794,Swordsmanship and Martial Arts,1,11
15,819,Ancient Magic and Mysticism,1,12
15,819,Ancient Magic and Mysticism,1,8.75
15,819,Ancient Magic and Mysticism,1,8.5
15,819,Ancient Magic and Mysticism,1,8.25
15,819,Celestial Navigation and Astronomy,3,16.5
15,819,Celestial Navigation and Astronomy,3,16
15,819,Celestial Navigation and Astronomy,3,9.5
15,819,Celestial Navigation and Astronomy,3,8.5
15,819,Celestial Navigation and Astronomy,3,17
15,819,Celestial Navigation and Astronomy,3,10.5
15,819,Celestial Navigation and Astronomy,3,6.5
15,819,Celestial Navigation and Astronomy,3,13.5
15,819,Celestial Navigation and Astronomy,3,18
15,819,Celestial Navigation and Astronomy,3,13.5
15,819,Dragon Lore and Taming,2,13.5
15,819,Dragon Lore and Taming,2,7.5
15,819,Dragon Lore and Taming,2,8.5
15,819,Dragon Lore and Taming,2,11.5
15,819,Dragon Lore and Taming,2,8
15,819,Dragon Lore and Taming,2,13.5
15,819,Dragon Lore and Taming,2,7.5
15,819,Dragon Lore and Taming,2,10
15,819,Elemental Mastery and Control,2,8.5
15,819,Elemental Mastery and Control,2,13.5
15,819,Elemental Mastery and Control,2,11
15,819,Elemental Mastery and Control,2,8.5
15,819,History of the Arcane,2,5.5
15,819,History of the Arcane,2,5.5
15,819,History of the Arcane,2,11
15,819,Illusion and Enchantment,3,13.5
15,819,Illusion and Enchantment,3,9.5
15,819,Illusion and Enchantment,3,12.5
15,819,Illusion and Enchantment,3,14
15,819,Illusion and Enchantment,3,9
15,819,Illusion and Enchantment,3,14
15,819,Illusion and Enchantment,3,14.5
15,819,Necromancy and Spirit Summoning,1,15
15,819,Necromancy and Spirit Summoning,1,15
15,819,Necromancy and Spirit Summoning,1,15
15,819,Potion Brewing and Herbology,1,7.5
15,819,Potion Brewing and Herbology,1,11.5
15,819,Potion Brewing and Herbology,1,11.5
15,819,Potion Brewing and Herbology,1,9
15,819,Potion Brewing and Herbology,1,8.5
15,819,Potion Brewing and Herbology,1,10.5
15,819,Potion Brewing and Herbology,1,8.5
15,819,Potion Brewing and Herbology,1,9.5
15,819,Potion Brewing and Herbology,1,8.5
15,819,Runecrafting and Glyphwork,2,13
15,819,Runecrafting and Glyphwork,2,9
15,819,Runecrafting and Glyphwork,2,4.5
15,819,Runecrafting and Glyphwork,2,6.5
15,819,Runecrafting and Glyphwork,2,7.5
15,819,Swordsmanship and Martial Arts,1,14
15,819,Swordsmanship and Martial Arts,1,9
15,819,Swordsmanship and Martial Arts,1,10
15,819,Swordsmanship and Martial Arts,1,14
15,820,Ancient Magic and Mysticism,1,9
15,820,Ancient Magic and Mysticism,1,9.75
15,820,Ancient Magic and Mysticism,1,13.5
15,820,Ancient Magic and Mysticism,1,16.5
15,820,Celestial Navigation and Astronomy,3,14
15,820,Celestial Navigation and Astronomy,3,11.5
15,820,Celestial Navigation and Astronomy,3,7.5
15,820,Celestial Navigation and Astronomy,3,14
15,820,Celestial Navigation and Astronomy,3,11.5
15,820,Celestial Navigation and Astronomy,3,12
15,820,Celestial Navigation and Astronomy,3,12
15,820,Celestial Navigation and Astronomy,3,12.5
15,820,Celestial Navigation and Astronomy,3,9.5
15,820,Celestial Navigation and Astronomy,3,13.5
15,820,Dragon Lore and Taming,2,11
15,820,Dragon Lore and Taming,2,7
15,820,Dragon Lore and Taming,2,11
15,820,Dragon Lore and Taming,2,12.5
15,820,Dragon Lore and Taming,2,8
15,820,Dragon Lore and Taming,2,1.5
15,820,Dragon Lore and Taming,2,5
15,820,Dragon Lore and Taming,2,9.5
15,820,Dragon Lore and Taming,2,5.5
15,820,Elemental Mastery and Control,2,10
15,820,Elemental Mastery and Control,2,9.5
15,820,Elemental Mastery and Control,2,8.5
15,820,Elemental Mastery and Control,2,11
15,820,History of the Arcane,2,8.25
15,820,History of the Arcane,2,7.5
15,820,History of the Arcane,2,3
15,820,Illusion and Enchantment,3,11.5
15,820,Illusion and Enchantment,3,12.5
15,820,Illusion and Enchantment,3,11.5
15,820,Illusion and Enchantment,3,11.5
15,820,Illusion and Enchantment,3,14
15,820,Illusion and Enchantment,3,13.5
15,820,Necromancy and Spirit Summoning,1,12
15,820,Necromancy and Spirit Summoning,1,14
15,820,Potion Brewing and Herbology,1,7.5
15,820,Potion Brewing and Herbology,1,7
15,820,Potion Brewing and Herbology,1,9
15,820,Potion Brewing and Herbology,1,7.5
15,820,Potion Brewing and Herbology,1,10.5
15,820,Potion Brewing and Herbology,1,10
15,820,Potion Brewing and Herbology,1,9.5
15,820,Potion Brewing and Herbology,1,9.5
15,820,Potion Brewing and Herbology,1,8
15,820,Runecrafting and Glyphwork,2,7.5
15,820,Runecrafting and Glyphwork,2,9.5
15,820,Runecrafting and Glyphwork,2,8
15,820,Swordsmanship and Martial Arts,1,13
15,820,Swordsmanship and Martial Arts,1,11
15,820,Swordsmanship and Martial Arts,1,11
15,820,Swordsmanship and Martial Arts,1,13
15,826,Ancient Magic and Mysticism,1,8.25
15,826,Ancient Magic and Mysticism,1,8.75
15,826,Ancient Magic and Mysticism,1,13.5
15,826,Ancient Magic and Mysticism,1,7
15,826,Celestial Navigation and Astronomy,3,13
15,826,Celestial Navigation and Astronomy,3,14
15,826,Celestial Navigation and Astronomy,3,9.5
15,826,Celestial Navigation and Astronomy,3,12.5
15,826,Celestial Navigation and Astronomy,3,7
15,826,Celestial Navigation and Astronomy,3,14.5
15,826,Celestial Navigation and Astronomy,3,9
15,826,Celestial Navigation and Astronomy,3,11
15,826,Celestial Navigation and Astronomy,3,14.5
15,826,Celestial Navigation and Astronomy,3,11
15,826,Dragon Lore and Taming,2,6
15,826,Dragon Lore and Taming,2,9
15,826,Dragon Lore and Taming,2,9.5
15,826,Dragon Lore and Taming,2,7.5
15,826,Dragon Lore and Taming,2,10.5
15,826,Dragon Lore and Taming,2,12.5
15,826,Dragon Lore and Taming,2,9.5
15,826,Dragon Lore and Taming,2,9.5
15,826,Dragon Lore and Taming,2,3
15,826,Elemental Mastery and Control,2,6.5
15,826,Elemental Mastery and Control,2,12
15,826,Elemental Mastery and Control,2,7.5
15,826,Elemental Mastery and Control,2,11.5
15,826,History of the Arcane,2,12.75
15,826,History of the Arcane,2,9.75
15,826,History of the Arcane,2,9.75
15,826,Illusion and Enchantment,3,14
15,826,Illusion and Enchantment,3,14
15,826,Illusion and Enchantment,3,13.5
15,826,Illusion and Enchantment,3,10.5
15,826,Illusion and Enchantment,3,10.5
15,826,Illusion and Enchantment,3,13.5
15,826,Necromancy and Spirit Summoning,1,12
15,826,Necromancy and Spirit Summoning,1,11
15,826,Necromancy and Spirit Summoning,1,12
15,826,Potion Brewing and Herbology,1,7.5
15,826,Potion Brewing and Herbology,1,9
15,826,Potion Brewing and Herbology,1,8.5
15,826,Potion Brewing and Herbology,1,9.5
15,826,Potion Brewing and Herbology,1,11.5
15,826,Potion Brewing and Herbology,1,8.5
15,826,Potion Brewing and Herbology,1,11
15,826,Potion Brewing and Herbology,1,9.5
15,826,Potion Brewing and Herbology,1,8.5
15,826,Runecrafting and Glyphwork,2,9
15,826,Runecrafting and Glyphwork,2,8
15,826,Runecrafting and Glyphwork,2,7.5
15,826,Runecrafting and Glyphwork,2,9.5
15,826,Swordsmanship and Martial Arts,1,11
15,826,Swordsmanship and Martial Arts,1,13
15,826,Swordsmanship and Martial Arts,1,11
15,826,Swordsmanship and Martial Arts,1,11
15,827,Ancient Magic and Mysticism,1,11.5
15,827,Ancient Magic and Mysticism,1,11.25
15,827,Ancient Magic and Mysticism,1,8.75
15,827,Ancient Magic and Mysticism,1,12.75
15,827,Celestial Navigation and Astronomy,3,15
15,827,Celestial Navigation and Astronomy,3,14.5
15,827,Celestial Navigation and Astronomy,3,16.5
15,827,Celestial Navigation and Astronomy,3,12.5
15,827,Celestial Navigation and Astronomy,3,14.5
15,827,Celestial Navigation and Astronomy,3,18
15,827,Celestial Navigation and Astronomy,3,7.5
15,827,Celestial Navigation and Astronomy,3,11.5
15,827,Celestial Navigation and Astronomy,3,9
15,827,Celestial Navigation and Astronomy,3,11
15,827,Dragon Lore and Taming,2,4.5
15,827,Dragon Lore and Taming,2,11.5
15,827,Dragon Lore and Taming,2,11
15,827,Dragon Lore and Taming,2,10
15,827,Dragon Lore and Taming,2,16
15,827,Dragon Lore and Taming,2,7.5
15,827,Dragon Lore and Taming,2,9
15,827,Dragon Lore and Taming,2,13
15,827,Dragon Lore and Taming,2,11
15,827,Elemental Mastery and Control,2,8.5
15,827,Elemental Mastery and Control,2,17
15,827,Elemental Mastery and Control,2,13.5
15,827,Elemental Mastery and Control,2,7.5
15,827,History of the Arcane,2,9.5
15,827,History of the Arcane,2,14.25
15,827,History of the Arcane,2,5.5
15,827,Illusion and Enchantment,3,10
15,827,Illusion and Enchantment,3,13.5
15,827,Illusion and Enchantment,3,10.5
15,827,Illusion and Enchantment,3,16
15,827,Illusion and Enchantment,3,13.5
15,827,Illusion and Enchantment,3,10
15,827,Illusion and Enchantment,3,12.5
15,827,Necromancy and Spirit Summoning,1,14
15,827,Necromancy and Spirit Summoning,1,12
15,827,Necromancy and Spirit Summoning,1,12
15,827,Potion Brewing and Herbology,1,10
15,827,Potion Brewing and Herbology,1,8.5
15,827,Potion Brewing and Herbology,1,9.5
15,827,Potion Brewing and Herbology,1,8
15,827,Potion Brewing and Herbology,1,11.5
15,827,Potion Brewing and Herbology,1,8
15,827,Potion Brewing and Herbology,1,11
15,827,Potion Brewing and Herbology,1,10
15,827,Potion Brewing and Herbology,1,8
15,827,Runecrafting and Glyphwork,2,13
15,827,Runecrafting and Glyphwork,2,7
15,827,Runecrafting and Glyphwork,2,11
15,827,Runecrafting and Glyphwork,2,9.5
15,827,Runecrafting and Glyphwork,2,5.5
15,827,Swordsmanship and Martial Arts,1,11
15,827,Swordsmanship and Martial Arts,1,11
15,827,Swordsmanship and Martial Arts,1,11
15,827,Swordsmanship and Martial Arts,1,15
15,835,Ancient Magic and Mysticism,1,13
15,835,Ancient Magic and Mysticism,1,7.75
15,835,Ancient Magic and Mysticism,1,5.25
15,835,Ancient Magic and Mysticism,1,14.5
15,835,Celestial Navigation and Astronomy,3,16.5
15,835,Celestial Navigation and Astronomy,3,10
15,835,Celestial Navigation and Astronomy,3,10.5
15,835,Celestial Navigation and Astronomy,3,11
15,835,Celestial Navigation and Astronomy,3,15.5
15,835,Celestial Navigation and Astronomy,3,13.5
15,835,Celestial Navigation and Astronomy,3,10.5
15,835,Celestial Navigation and Astronomy,3,7.5
15,835,Celestial Navigation and Astronomy,3,17.5
15,835,Dragon Lore and Taming,2,16
15,835,Dragon Lore and Taming,2,11.5
15,835,Dragon Lore and Taming,2,11.5
15,835,Dragon Lore and Taming,2,10.5
15,835,Dragon Lore and Taming,2,10.5
15,835,Dragon Lore and Taming,2,5
15,835,Dragon Lore and Taming,2,6.5
15,835,Dragon Lore and Taming,2,13
15,835,Dragon Lore and Taming,2,9.5
15,835,Elemental Mastery and Control,2,13
15,835,Elemental Mastery and Control,2,5.5
15,835,Elemental Mastery and Control,2,14.5
15,835,Elemental Mastery and Control,2,12
15,835,History of the Arcane,2,8.75
